battle_id,start_date,end_date,monthonly,location,state,battle_name
803,1863-3-16,1863-3-22,False,"Expedition up Steele's Bayou, Miss.",MS,"2d Division, 15th Corps, commanded by General Sher man, and Navy commanded by Admiral Porter."
804,1863-3-17,1863-3-17,False,"Blackwater, Va.",VA,11th Pennsylvania Cavalry.
805,1863-3-17,1863-3-17,False,"Kelly's Ford, Va.",VA,"1st and 5th U. 3.. 3d, 4th, and 16th Pennsylvania, 1st Rhode Island, 6th Ohio, and 4th New York Cavalry, and 6th New York Battery."
806,1863-3-18,1863-3-18,False,"Brashear City, La.",LA,1st Louisiana Cavalry.
807,1863-3-20,1863-3-20,False,"Vaught's Hill, near Milton, Tenn.",TN,"105th Ohio, 101st Indiana, 80th and 123d Illinois Volunteers, 1st Tennessee Cavalry, and 9th Indiana Battery."
808,1863-3-1,1863-3-31,True,"Salem Pike, near Murfreesboro, Tenn.",TN,3d Tennessee Cavalry.
809,1863-3-1,1863-3-31,True,"Cottage Grove, Tenn.",TN,Troops not mentioned.
810,1863-3-1,1863-3-31,True,"Deer Creek, Miss.",MS,Engagement during the Expedition up Steele's Bayou.
811,1863-3-22,1863-3-22,False,"Blue Springs, Mo.",MO,1st and 5th Missouri Militia Cavalry ; skirmish with Quantrell's Guerrillas.
812,1863-3-22,1863-3-22,False,"Mount Sterling, Ky.",KY,10th Kentucky Cavalry.
813,1863-3-1,1863-3-31,True,"Danville, Ky.",KY,"1st Kentucky and 2d Tennessee Cavalry, 18th and 22d Michigan Volunteers, and 1st Indiana Battery."
814,1863-3-24,1863-3-24,False,"Ponehatoula, La.",LA,"127th and 165th New York, 9th Connecticut, 14th and 24th Maine, and 6th Michigan Volunteers."
815,1863-3-25,1863-3-25,False,"Brentwood, Tenn.",TN,Detachment of 22d Wisconsin and 9th Michigan 'Volunteers.
816,1863-3-25,1863-3-25,False,"Franklin and Little Harpeth, Tenn.",TN,"4th and 6th Kentucky, 9th Pennsylvania, and 2d Michigan Cavalry."
817,1863-3-28,1863-3-28,False,"Pattersonville, La.",LA,"Gunboat Diana, with detachments of the 12th Connecticut and 160th New York Volunteers on board."
818,1863-3-28,1863-3-28,False,"Hurricane Bridge, West Va.",WV,Four companies of the 13th West Virginia Volunteers.
819,1863-3-28,1863-3-28,False,"Amite River, La.",LA,14th and 24th Maine Volunteers.
820,1863-3-29,1863-3-29,False,"Somerville, Tenn.",TN,6th Illinois Cavalry.
821,1863-3-29,1863-3-29,False,"Expedition to Jacksonville, Fla.",FL,8th Maine and 6th Connecticut Volunteers and 33d U. S. Colored Troops (1st South Carolina) ; skirmish at Baldwin.
822,1863-3-29,1863-3-29,False,"Williamsburg, Va.",VA,5th Pennsylvania Cavalry.
823,1863-3-30,1863-3-30,False,"Tahliquah, I. T.",OK,3d Kansas Indian Home Guards.
824,1863-3-30,1863-3-30,False,"Massacre on the Steamer Sam Gaty, at Sibley's Landing, Mo.",MO,"Civilians, Missouri Militia, and Contrabands."
825,1863-3-30,1863-3-30,False,"The Island, Mo.",MO,3d Wisconsin Cavalry.
826,1863-3-30,1863-3-30,False,"Dutton's Hill (also Somerset), Ky.",KY,"1st Kentucky and 7th Ohio Cavalry, and 44th and 45th Ohio Mounted Volunteers."
827,1863-3-30,1863-3-30,False,"Point Pleasant, West Va.",WV,"One company of the 13th West Virginia Volunteers, commanded by Captain J. D. Carter."
828,1863-3-30,1863-3-30,False,Richmond (or Round Away Bayou). La.,LA,69th Indiana Volunteers and a detachment of the 2d Illinois Cavalry.
829,1863-3-30,1863-3-4,False,"Washington, N.C.",NC,"Troops commanded by Maj.-General Foster; includes skirmish at Rodman's Point, April 4, 1863."
830,1863-4-1,1863-4-30,True,"Chalk Bluff, Ark.",AR,One company of the 2d Missouri Militia Cavalry.
831,1863-4-1,1863-4-30,True,"Broad Run, Va.",VA,Detachments of the lot Vermont and 5th New York Cavalry.
832,1863-4-2,1863-4-2,False,"Little Rock Road, Ark.",AR,One company of the 5th Kansas Cavalry.
833,1863-4-2,1863-4-3,False,"Woodbury and Snow Hill, Tenn.",TN,3d and 4th Ohio Cavalry.
834,1863-4-4,1863-4-4,False,"Carroll County, Ark.",AR,1st Arkansas Cavalry.
835,1863-4-4,1863-4-4,False,"Madison, Ark.",AR,3d Iowa Cavalry.
836,1863-4-5,1863-4-10,False,"Black Bayou Expedition, Miss.",MS,"A division of the 15th Corps, commanded by Maj.-General Frederick Steele."
837,1863-4-7,1863-4-7,False,"Bombardment of Fort Sumter, Charleston Harbor (also called Stone Inlet), S.C.",SC,"South Atlantic Squadron, Keokuk, Weehawken, Passaic, Montauk, Patapsco, New Ironsides, Catskill, Nantucket, and Nahant."
838,1863-4-8,1863-4-8,False,"St. Francis Oounty, Mo.",MO,"Detachment of Cavalry and one company of the 4th Iowa Cavalry, commanded by Major K F."
839,1863-4-8,1863-4-8,False,"Winalow, Broad River, S.C.",SC,"3d Rhode Island Artillery, on the Gunboat Washington."
840,1863-4-9,1863-4-9,False,"East Paaoagoula, Miss. .",MS,74th U. S. Colored Troops (2d Louisiana).
841,1863-4-9,1863-4-9,False,"Blount's Mills, N.C.",NC,"3d and 17th Massachusetts, 1st Rhode Island, and 8d New York Artillery."
842,1863-4-10,1863-4-10,False,"Waverly, Tenn.",TN,One company of the 5th Iowa Cavalry.
843,1863-4-10,1863-4-10,False,"Franklin and Harpoth River, Tenn.",TN,"40th Ohio, guarding the Railroad, and a portion of Granger's Cavalry Division."
844,1863-4-10,1863-4-10,False,"Antioch Station, Tenn.",TN,Detachment of tho 10th Michigan Volunteers.
845,1863-4-11,1863-4-11,False,"Whittaker's Mills, near Williamsburg, Va.",VA,5th Pennsylvania Cavalry.
846,1863-4-12,1863-4-12,False,"Irish Bend and Bisland (also designated Bayou Teoho, Indian Ridge, and Centreville, La.",LA,"drover's Division, 19th Corps, at Irish Bend, Emory's and Weitzel's Divisions, 19th Corps, at Bisland."
847,1863-4-12,1863-4-4,False,"Siege of Suffolk, Va.",VA,"Troops of Department of Virginia and North Carolina, commanded by Maj.-General John J. Peck."
848,1863-4-14,1863-4-14,False,"West Branch and Nansemond, Va.",VA,"Gunboats Commodore Barney, West End, Mount Washington, and Stepping Stones."
849,1863-4-15,1863-4-15,False,"Spanish Fork Canon, Utah Territory.",UT,2d California Cavalry ; fight with Indians.
850,1863-4-15,1863-4-15,False,"Pikeville, Ky.",KY,39th Kentucky Mounted Infantry.
851,1863-4-15,1863-4-15,False,"Dunbar's Plantation, La.",LA,2d Illinois Cavalry.
852,1863-4-16,1863-4-16,False,Running the Vicksburg Batteries.,MS,Ironclads and transports belonging to Commodore Porter's fleet and General Grant's army.
853,1863-4-16,1863-4-16,False,"Medalia (also known as South Branch of the Watonwan), Minn.",MN,Eighteen soldiers of the 7th Minnesota Volunteers ; fight with Indians.
854,1863-4-17,1863-4-17,False,"South Quay, Va.",VA,99th and 130th New York Volunteers; skirmish during the siege of Suffolk.
855,1863-4-17,1863-4-17,False,"Bear Creek, Cherokee Station, and Lundy's Lane (known also as Hillsborough), Ala.",AL,10th Missouri and 7th Kansas Cavalry.
856,1863-4-17,1863-4-17,False,"Bayou Vermilion, La.",LA,"Division of the 19th Corps, commanded by Brig.-General Grover. \u2022"
857,1863-4-17,1863-4-2,False,"Grierson's Expedition from La Grange, Tenn., to Baton Rouge, La.",LA,6th and 7th Illinois and 2d Iowa Cavalry
858,1863-4-18,1863-4-18,False,"Hernando, Miss.",MS,"2d Brigade, Cavalry Division, commanded by General Smith, and Infantry and Artillery from the 16th Corps. "
859,1863-4-18,1863-4-18,False,"Sabine Pass, Tex. ",TX,Crews of the Gunboats Cayuga and New London.
860,1863-4-18,1863-4-18,False,"Fayetteville, Ark.",AR,1st Arkansas Volunteers and 1st Arkansas Cavalry.
861,1863-4-18,1863-4-18,False,"Battery Huger (Hill's Point), Va.",VA,Detachments of the 89th New York and 8th Connecticut Volunteers ; skirmish during siege of Suffolk.
862,1863-4-19,1863-4-19,False,"New Albany, Miss.",MS,7th Illinois Cavalry; skirmish during Grierson's raid.
863,1863-4-19,1863-4-19,False,"Coldwater, Miss.",MS,"Same force as on the 18th at Hernando, Miss."
864,1863-4-20,1863-4-20,False,"Celina,Ky.",KY,6th Indiana Cavalry.
865,1863-4-20,1863-4-20,False,"Patterson, Mo.",MO,3d Missouri Militia Cavalry.
866,1863-4-20,1863-4-20,False,"McMinnville, Tenn.",TN,"1st Brigade of Cavalry, Army of the Cumberland, Colonel Minty."
867,1863-4-20,1863-4-20,False,"Bute La Rose, La.",LA,"Union gunboats Estrella, Clifton, Arizona, and Calhoun."
868,1863-4-1,1863-4-30,True,"Palo Alto, Miss.",MS,2d Iowa Cavalry ; skirmish during Grierson's raid.
869,1863-4-22,1863-4-22,False,"Tompkinsville, Ky.",KY,Organizations not stated.
870,1863-4-22,1863-4-22,False,"Strasburg Road, Va.",VA,3d West Virginia Cavalry.
871,1863-4-23,1863-4-23,False,"Chuckatuck, Va.",VA,"Crew of the Gunboat Commodore Barney,"
872,1863-4-24,1863-4-24,False,"Tuscumbia, Ala.",AL,"2d Division, 16th Corps."
873,1863-4-24,1863-4-24,False,"Beverly, West Va.",WV,6th West Virginia Cavalry.
874,1863-4-24,1863-4-24,False,"White Water, Mo.",MO,1st Wisconsin Cavalry.
875,1863-4-24,1863-4-24,False,"Little Rock Landing (Duck River Shoals), Tenn.",TN,Ellet's Mississippi Ram fleet.
876,1863-4-25,1863-4-25,False,"Greenland Gap, West Va.",WV,Detachments of the 23d Illinois and 14th West Virginia Volunteers.
877,1863-4-26,1863-4-26,False,"Cape Girardeau, Mo.",MO,"1st Wisconsin and 2d Missouri Militia Cavalry, 82d Iowa Volunteers, and Batteries D and L, 1st Missouri Artillery."
878,1863-4-27,1863-4-27,False,"Franklin, Tenn.",TN,"Cavalry, commanded by Colonel Watkins."
879,1863-4-27,1863-4-3,False,"Streight's Raid from Tuscumbia, Ala., to Rome, Ga.",GA,"3d Ohio, 51st and 78d Indiana Volunteers, 80th Illinois Mounted Infantry, and two companies of the 1st Alabama Cavalry ; includes skirmish at Day's Gap, April 30th, Black Warrior Creek; May 1st, and Blout's Farm, May 2d."
880,1863-4-27,1863-4-8,False,"Stoneman's Raid, Va.",VA,"Cavalry Corps, Army of the Potomac, Maj.-General Stone man."
881,1863-4-28,1863-4-28,False,"Howe's Ford (or Weaver's Store), Ky.",KY,1st Kentucky Cavalry.
882,1863-4-28,1863-4-28,False,"Dover Road, N.C.",NC,"Troops of the District of North Carolina, commanded by Brig.General Palmer."
883,1863-4-28,1863-4-28,False,"Town Creek, Ala.",AL,"Portion of the 16th Corps, commanded by Maj.-General G. M. Dodge,"
884,1863-4-28,1863-4-28,False,"Union Church, Miss.",MS,6th Illinois Cavalry ; skirmish during Grierson's raid.
885,1863-4-29,1863-4-29,False,"Castor River and Bloomfield, Mo.",MO,1st Wisconsin Cavalry.
886,1863-4-29,1863-4-29,False,"Fairmont, West Va.",WV,"Detachments of the 106th New York, 6th West Virginia, and Virginia Militia."
887,1863-4-29,1863-4-29,False,"Grand Gulf, Miss.",MS,"Gunboats Louisville, Carondelet, Mound City, Pittsburg, Tuscumbia, Benton, and Lafayette."
888,1863-4-1,1863-4-30,True,"Fitzhugh's Crossing (Rappahannock River), Va.",VA,"1st Corps, Army of the Potomac."
889,1863-4-30,1863-4-30,False,"Spottsylvania Court House, Va.",VA,6th New York Cavalry.
890,1863-4-30,1863-4-30,False,Snyder's Bluff. Miss.,MS,Portions of the 15th Corps.
891,1863-4-30,1863-4-30,False,"Chalk Bluff and St. Francis River, Mo.",MO,"3d Missouri and 1st Iowa Cavalry, 2d Missouri Militia, and Battery E, 1st Missouri Light Artillery."
892,1863-4-30,1863-4-30,False,"Day's Gap, Sand Mountain, and Black Warrior Creek (also designated Driver's Gap and Crooked Creek), Ala.",AL,Skirmishes of troops on Streight's raid from April 27th to May 3d.
893,1863-5-1,1863-5-31,True,"Port Gibson (also known as Thompson's Hill and Magnolia Hills), Miss.",MS,"13th Corps, Maj.-General J. A. McClernand, 3d Division, 17th Corps, Maj.-General J. B. McPherson, commanded by Maj.-General U. S. Grant; includes the skirmishes at Bayou Pierre, and is the first engagement in Grant's campaign against Vicksburg."
894,1863-5-1,1863-5-31,True,"Chancellorsville, Va.",VA,"1st Corps, Maj.-General J. F. Reynolds; 24 Corps, Maj. General D. N. Conch; 3d Corps, Maj.-General D. E. Sickles; 5th Corps,  Maj.-General G. G. Meade; 6th Corps, Maj.-General J. Sedgwick; 11th  Corps, Maj.-General O. O. Howard; 12th Corps, Maj.-General H. W.  Slocum, Army of the Potomac, commanded by Maj.-General Joseph Hooker; includes the battles of the 6th Corps at Fredericksburg, Salem  Heights, and Marye's Heights. "
895,1863-5-1,1863-5-31,True,"La Grange, Ark.",AR,"3d Iowa Cavalry, commanded by Captain J. Q. A. Hoff."
896,1863-5-1,1863-5-31,True,"Monticello, Ky.",KY,"2d Tennessee, 1st Kentucky, and 2d and 7th Ohio Cavalry, 45th Ohio and 112th Illinois Mounted Infantry."
897,1863-5-1,1863-5-31,True,"South Quay Bridge, Nansemond River, Va.",VA,99th New York Volunteers; skirmish during siege of Suffolk.
898,1863-5-1,1863-5-31,True,"Tickfaw River, Miss.",MS,7th Illinois Cavalry ; skirmish during Grierson's raid.
899,1863-5-1,1863-5-31,True,"Rapidan Station, Va.",VA,"Averell's Cavalry Division, Army of the Potomac ; skirmish during Stoneman's raid."
900,1863-5-1,1863-5-31,True,"Louisa Court House, Va.",VA,Two companies 1st Maine Cavalry; detachment of Stoneman's raiding forces.
901,1863-5-2,1863-5-2,False,"Blount's Farm, Ala.",AL,"51st and 73d Indiana and S0th Illinois Volunteers, 3d Ohio Mounted Infantry, and 1st Alabama Cavalry ; skirmish during Streight's raid."
902,1863-5-3,1863-5-3,False,"Warrenton Junction, Va.",VA,1st West Virginia and 5th New York Cavalry.
903,1863-5-3,1863-5-3,False,"Nansemond River, Va.",VA,"Maj.-General John J. Peck's troops; skirmish during siege of Suffolk, Va."
904,1863-5-3,1863-5-3,False,"Forty Hills (or Hankinson's Ferry), Miss.",MS,7th Division 17th Corps; skirmish during Grant's Vicksburg campaign.
905,1863-5-4,1863-5-4,False,"Shannon Hill, Va.",VA,5th New York Cavalry ; skirmish during Stoneman's raid.
906,1863-5-4,1863-5-4,False,"Tunstall Station, Va.",VA,12th Illinois Cavalry ; skirmish during Stoneman's raid.
907,1863-5-4,1863-5-4,False,"Siege of Suffolk, Va,, Raised.",VA,Troops of Department of Virginia and North Carolina.
908,1863-5-6,1863-5-6,False,"Tupelo, Miss.",MS,10th Missouri and 7th Kansas Cavalry.
909,1863-5-10,1863-5-10,False,"Civiques Ferry, La.",LA,"14th and 24th Maine, and 177th New York Volunteers, and 21st New York Battery."
910,1863-5-11,1863-5-11,False,"Horse Shoe Bend (or Greasy Creek), Ky.",KY,"Detachment of Union troops, commanded by Colonel R. T. Jacobs."
911,1863-5-11,1863-5-11,False,"Mount Vernon, Ark.",AR,"5th Kansas and 5th Illinois Cavalry, commanded by Colonel Powell Clayton."
912,1863-5-12,1863-5-12,False,"Linden, Tenn.",TN,6th Tennessee Cavalry.
913,1863-5-12,1863-5-12,False,"Fourteen Mile Creek, Miss.",MS,"13th Corps, Maj.-General J. A. McClernand, and 15th Corps, Maj. General W, T. Sherman; skirmish during General Grant's Vicksburg campaign."
914,1863-5-12,1863-5-12,False,"Raymond, Miss.",MS,"17th Corps, Maj.-General J. B. McPherson ; engagement during Grant's Vicksburg campaign."
915,1863-5-13,1863-5-13,False,"Ponchatoula, La.",LA,Colonel Davis's command.
916,1863-5-13,1863-5-13,False,"Hall's Ferry, Miss.",MS,2d Illinois Cavalry; Grant's campaign against Vicksburg.
917,1863-5-13,1863-5-13,False,"South Union, Ky.",KY,Organizations not specified.
918,1863-5-14,1863-5-14,False,"Jackson, Miss.",MS,"17th Corps, Maj.-General J. B. McPherson; 15th Corps, Maj. General W. T. Sherman; engagement during Grant's Vicksburg campaign."
919,1863-5-14,1863-5-14,False,"Warrenton Junction, Va.",VA,Organizations not specified.
920,1863-5-15,1863-5-15,False,"Camp Moore, La.",LA,Expedition commanded by Colonel Davis.
921,1863-5-15,1863-5-16,False,"Carsville and Suffolk (known also as Holland House), Va.",VA,Expedition commanded by Brig.-General R. S. Foster.
922,1863-5-16,1863-5-16,False,"Carthage, Mo.",MO,7th Missouri Militia Cavalry.
923,1863-5-16,1863-5-16,False,"Piedmont Station, Va.",VA,West Virginia and Pennsylvania Cavalry.
924,1863-5-16,1863-5-16,False,"Cripple Creek (or Bradysville), Va.",VA,Detachment of 5th Tennessee Cavalry; escort to Brig.-General Palmer.
925,1863-5-16,1863-5-16,False,"Champion Hills (also known as Baker's Creek and Edward's Station), Miss.",MS,"Hovey's Division, 13th Corps, Maj.-General J. A. McClernand, and 17th Corps, Maj.-General J. B. McPherson; engagement during Grant's Vicksburg campaign."
926,1863-5-16,1863-5-16,False,"Berry's Ferry, Va.",VA,"Detachment of 1st New York Cavalry, commanded by Lieutenant Vermillion."
927,1863-5-17,1863-5-17,False,"Big Black River, Miss.",MS,"Car's and Osterhaus' Divisions. 13th Corps, Maj.-General J. A. McClernand ; engagement during Grant's Vicksburg campaign."
928,1863-5-17,1863-5-20,False,"Fayetteville, Va.",VA,"12th and 91st Ohio Volunteers, and 2d West Virginia Cavalry."
929,1863-5-18,1863-5-18,False,"Sherwood, Mo.",MO,Detachment of 2d Kansas Artillery and 1st Kansas (29th U. S. Colored Troops) Volunteers.
930,1863-5-18,1863-5-18,False,"Attack by Guerrillas on the Transport Crescent City, near Island No. 82.",TN,3d Iowa Volunteers.
931,1863-5-18,1863-5-18,False,"Carsville, Va.",VA,170th New York Volunteers.
932,1863-5-18,1863-5-4,False,"Siege of Vicksburg, Miss.",MS,"13th Corps, Maj.-General J. A. McClernand ; 15th Corps, Maj.-General W. T. Sherman; 17th Corps, Maj.-General J. B. McPherson, commanded by Maj.-General U. S. Grant, assisted by the Navy on the Mississippi River under Admiral Porter. Re-enforced later by Lauman's, Smith's, and Kimball's Divisions, of the 16th Corps ; two Divisions of the 9th Corps, Maj.-General J. S. Parke, and a Division from the Department of the Missouri under Maj.-General F. J. Herron ; first assault, May 19th, unsuccessful."
933,1863-5-19,1863-5-19,False,"Winchester, Va.",VA,Detachment of Cavalry from Milroy's command.
934,1863-5-19,1863-5-19,False,"Richfield, Clay Co., Mo.",MO,25th Missouri Volunteers.
935,1863-5-20,1863-5-20,False,"Fort Gibson and Fort Blount, Ind. Terr.",OK,"6th Kansas and 3d Wisconsin Cavalry, and 1st, 2d, and 3d Kansas Indian Home Guards."
936,1863-5-1,1863-5-31,True,"Second Assault on Fortifications at Vicksburg, Miss.",MS,Army of the Tennessee.
937,1863-5-20,1863-5-28,False,Glendenin's Raid below Fredericksburg. Va.,VA,"8th Illinois Cavalry, commanded by Lieut.-Colonel G. R. Glendenin."
938,1863-5-1,1863-5-31,True,"Middleton, Tenn,",TN,"4th Michigan, 3d Indiana, 7th Pennsylvania, 8d and 4th Ohio, and 4th U. S. Cavalry, and 39th Indiana Mounted Infantry."
939,1863-5-1,1863-5-31,True,"Plain Stores, Port Hudson Plains, La.",LA,"1st Division, Anger's 19th Corps."
940,1863-5-22,1863-5-22,False,"Gam Swamp, N.C.",NC,"58th Pennsylvania, and 5th, 25th, 27th, and 46th Massachusetts Volunteers, and Boggs' Battery."
941,1863-5-23,1863-5-23,False,"Bachelor's Creek, N.C.",NC,58th Pennsylvania and 46th Massachusetts Volunteers.
942,1863-5-23,1863-5-23,False,"Beaver Dam Lake, near Austin, Miss.",MS,Mississippi Marine Brigade of Cavalry and Infantry.
943,1863-5-25,1863-5-25,False,"Fishing Creek, Hartford, Ky.",KY,Organizations not given.
944,1863-5-25,1863-5-25,False,"Polk's Plantation, near Helena, Ark.",AR,3d Iowa and 5th Kansas Cavalry.
945,1863-5-25,1863-5-25,False,"Franklin, La.",LA,"41st Massachusetts Volunteers and several other regiments, commanded by Colonel Chickering."
946,1863-5-25,1863-5-25,False,"Senatobia, Miss.",MS,3d Illinois Cavalry.
947,1863-5-27,1863-5-27,False,"Lake Providence, La.",LA,47th ~U. S. Colored Troops.
948,1863-5-27,1863-5-27,False,"Florence, Ala.",AL,"Brigade of Cavalry, commanded by Colonel Comyn, 10th Missouri Cavalry."
949,1863-5-27,1863-5-9,False,"Siege of Port Hudson, La.",LA,"Maj.-Generals Weitzel's, Grover's, Paine's, Anger's, and Dwight's Divisions, 19th Corps; Maj.-General Banks' Army of the Gulf, assisted by the Navy under Admiral Farragut."
950,1863-5-28,1863-5-28,False,"Bushy Creek (or Little Black River), Mo.",MO,13th Illinois Cavalry.
951,1863-5-29,1863-5-29,False,"Mechanicsville, Miss.",MS,"Portion of the 17th Corps, commanded by Major-General F. P. Blair, U. S. V."
952,1863-5-30,1863-5-30,False,"Greenwich, Va.",VA,"1st Vermont, 5th New York, and 7th Michigan Cavalry."
953,1863-6-1,1863-6-30,True,"Rocheport, Mo.",MO,1st Missouri Enrolled Militia and 9th Missouri Militia Cavalry.
954,1863-6-4,1863-6-4,False,"Clinton, La.",LA,"Cavalry, commanded by Colonel B. H. Grierson, 6th Illinois Cavalry."
955,1863-6-4,1863-6-4,False,"Mechanicsburg and Sartoria, Miss.",MS,5th Illinois Cavalry and 8th Wisconsin Volunteers.
956,1863-6-4,1863-6-4,False,"Frying Pan, Va.",VA,"Detachment of 5th Michigan Cavalry, commanded by Captain Gray."
957,1863-6-4,1863-6-4,False,"Franklin, Tenn.",TN,"35th Indiana Volunteers, 4th, 6th, and 7th Kentucky, 9th Pennsylvania, and 2d Michigan Cavalry."
