unit_code,side,state,ordinal,type,special,duplicate,ethnic,unit_name,notes,func
CGA0056RI,Confederate,GA,56,R,,0,,"56th Regiment, Georgia Infantry",7/8/99,I
CGA0057RI,Confederate,GA,57,R,,0,,"57th Regiment, Georgia Infantry",7/8/99,I
CGA0059RI,Confederate,GA,59,R,,0,,"59th Regiment, Georgia Infantry",7/8/99,I
CGA0060RI,Confederate,GA,60,R,,0,,"60th Regiment, Georgia Infantry",7/8/99,I
CGA0061RI,Confederate,GA,61,R,,0,,"61st Regiment, Georgia Infantry",7/8/99,I
CGA0062RC,Confederate,GA,62,R,,0,,"62nd Regiment, Georgia Cavalry",changed unit history from 8th Cavalry Regiment to 62nd Regiment Partisan Rangers because all four officers listed by Crute exist in the CWSS records for the 62nd Regiment Partisan Rangers,C
CGA0063RI,Confederate,GA,63,R,,0,,"63rd Regiment, Georgia Infantry",7/8/99,I
CGA0064RI,Confederate,GA,64,R,,0,,"64th Regiment, Georgia Infantry",7/8/99,I
CGA0065RI,Confederate,GA,65,R,,0,,"65th Regiment, Georgia Infantry",7/8/99,I
CGA0066RI,Confederate,GA,66,R,,0,,"66th Regiment, Georgia Infantry",7/8/99,I
CGA0214B0M,Confederate,GA,214,B,M,0,,"214th Battalion, Georgia Militia",,
CGAAEO0,Confederate,GA,AEO0,,,0,,"Assistant Enrolling Officer, Georgia",,
CGAALEXCC,Confederate,GA,ALEX,C,,0,,"Alexander's Company, Georgia Cavalry",,C
CGAALEXCI,Confederate,GA,ALEX,C,,0,,"Alexander's Company, Georgia Infantry",No unit history.,I
CGAALLECC,Confederate,GA,ALLE,C,,0,,"Allen's Company, Georgia Cavalry",No unit history.,C
CGAANDEBAL,Confederate,GA,ANDE,B,L,0,,"Anderson's Battalion, Georgia Light Artillery (Anderson's Battery)",No unit history.,A
CGAANDECI,Confederate,GA,ANDE,C,,0,,"Anderson's Company, Georgia Infantry (Anderson Guards)",No unit history.,I
CGAARNOCC,Confederate,GA,ARNO,C,,0,,"Arnold's Company, Georgia Cavalry",No unit history.,C
CGAARSEBI,Confederate,GA,ARSE,B,,0,,"Arsenal Battalion, Georgia Infantry (Columbus)",No unit history.,I
CGAASHECC,Confederate,GA,ASHE,C,,0,,"Asher's Company, Georgia Cavalry (Murray Cavalry)",No unit history.,C
CGAATHE0IR,Confederate,GA,ATHE,,R,0,,"Athens Reserve Corps, Georgia Infantry",No unit history.,I
CGAATWACI,Confederate,GA,ATWA,C,,0,,"Atwater's Company, Georgia Infantry",No unit history.,I
CGAAUGUBI,Confederate,GA,AUGU,B,,0,,"Augusta Battalion, Georgia Infantry",No unit history.,I
CGABAKECA,Confederate,GA,BAKE,C,,0,,"Baker's Company, Georgia Artillery",No unit history.,A
CGABARDCI,Confederate,GA,BARD,C,,0,,"Bard's Company, Georgia Infantry",No unit history.,I
CGABARNCI,Confederate,GA,BARN,C,,0,,"Barney's Company, Georgia Infantry (Richmond Factory Guards)",No unit history.,I
CGABARNYAL,Confederate,GA,BARN,Y,L,0,,"Barnwell's Battery, Georgia Light Artillery",No unit history.,A
CGABODDCC,Confederate,GA,BODD,C,,0,,"Boddie's Company, Georgia Cavalry (Troup County Independent Cavalry)",No unit history.,C
CGABONDCCS,Confederate,GA,BOND,C,S,0,,"Bond's Company, Georgia Cavalry (State Guards)",No unit history.,C
CGABROOCAL,Confederate,GA,BROO,C,L,0,,"Brooks' Company, Georgia Light Artillery (Terrell Light Artillery)",7/8/99,A
CGABROOCIG,Confederate,GA,BROO,C,G,0,,"Brooks' Company, Georgia Infantry (Mitchell Home Guards)",No unit history.,I
CGABURK,Confederate,GA,BURK,,,0,,"Burke County, Georgia",,
CGACADE,Confederate,GA,CADE,,,0,,Georgia Cadets,No unit history.,
CGACAMD00T,Confederate,GA,CAMD,,T,0,,"Camden County, Georgia Militia (Mounted)",,
CGACAMP,Confederate,GA,CAMP,,,0,,Georgia Camp of Instruction,,
CGACAMPCA,Confederate,GA,CAMP,C,,0,,"Campbell's Independent Company, Georgia Siege Artillery",No unit history.,A
CGACAPEBI,Confederate,GA,CAPE,B,,0,,"Caper's Battalion, Georgia Infantry",,I
CGACARACI,Confederate,GA,CARA,C,,0,,"Caraker's Company, Georgia Infantry (Milledgeville Guards)",No unit history.,I
CGACARLCA,Confederate,GA,CARL,C,,0,,"Carlton's Company, Georgia Artillery (Troup County Artillery)",7/8/99,A
CGACHAPCI,Confederate,GA,CHAP,C,,0,,"Chapman's Company, Georgia Infantry (Georgia Defenders)",No unit history.,I
CGACHERL0S,Confederate,GA,CHER,L,S,0,,"Cherokee Legion, Georgia (State Guards)",7/8/99,
CGACITY,Confederate,GA,CITY,,,0,,"City Light Guards, Columbus, Georgia",,
CGACITYBI,Confederate,GA,CITY,B,,0,,"City Battalion, Georgia Infantry (Columbus)",No unit history.,I
CGACLEMCI,Confederate,GA,CLEM,C,,0,,"Clemon's Company, Georgia Infantry",No unit history.,I
CGACLINYAL,Confederate,GA,CLIN,Y,L,0,,"Clinch's Battery, Georgia Light Artillery",7/8/99,A
CGACOASB0M,Confederate,GA,COAS,B,M,0,,"Coast Guard Battalion, Georgia Militia",No unit history.,
CGACOBB0I,Confederate,GA,COBB,,,0,,"Cobb Guards, Georgia Infantry",7/8/99,I
CGACOBBL,Confederate,GA,COBB,L,,0,,"Cobb's Legion, Georgia",No unit history.,
CGACOLLCI01,Confederate,GA,COLL,C,,1,,"Collier's Company, Georgia Infantry",Unit Code Updated,I
CGACOLLCI02,Confederate,GA,COLL,C,,2,,"Collier's Company, Georgia Infantry (Collier Guards)","Unit Code Updated
No unit history.",I
CGACONS00D,Confederate,GA,CONS,,D,0,,"Conscripts, Georgia",No unit history.,
CGACOOKBI,Confederate,GA,COOK,B,,0,,"Cook's Battalion, Georgia Infantry",,I
CGACORBCC,Confederate,GA,CORB,C,,0,,"Corbin's Company, Georgia Cavalry",No unit history.,C
CGACROFYAL,Confederate,GA,CROF,Y,L,0,,"Croft's Battery, Georgia Light Artillery (Columbus Artillery)",7/8/99,A
CGACSND,Confederate,GA,CSND,,,0,,C.S.N.D. Georgia,,
CGADAMOC0V,Confederate,GA,DAMO,C,V,0,,"Damour's Company, Georgia Volunteers",,
CGADANIYAL,Confederate,GA,DANI,Y,L,0,,"Daniell's Battery, Georgia Light Artillery",No unit history.,A
CGADOROBC,Confederate,GA,DORO,B,,0,,"Dorough's Battalion, Georgia Cavalry",,C
CGADOZICI,Confederate,GA,DOZI,C,,0,,"Dozier's Company, Georgia Infantry",No unit history.,I
CGAEMPL,Confederate,GA,EMPL,,,0,,"Employee, Central lab, Macon & Atlanta Arsenal, Georgia",,
CGAEZZACI,Confederate,GA,EZZA,C,,0,,"Ezzard's Company, Georgia Infantry",No unit history.,I
CGAFERRYAL,Confederate,GA,FERR,Y,L,0,,"Ferrell's Battery, Georgia Light Artillery",No unit history.,A
CGAFLOYCC,Confederate,GA,FLOY,C,,0,,"Floyd's Company, Georgia Cavalry",No unit history.,C
CGAFLOYL0S,Confederate,GA,FLOY,L,S,0,,"Floyd Legion, Georgia (State Guards)",No unit history.,
CGAFRASYAL,Confederate,GA,FRAS,Y,L,0,,"Fraser's Battery, Georgia Light Artillery",7/8/99,A
CGAFULLCI,Confederate,GA,FULL,C,,0,,"Fuller's Company, Georgia Infantry",No unit history.,I
CGAFURLB0M,Confederate,GA,FURL,B,M,0,,"Furlow's Battalion, Georgia Militia Reserves",,
CGAGARRCI,Confederate,GA,GARR,C,,0,,"Garrison's Company, Georgia Infantry (Ogeechee Minutemen)",No unit history.,I
CGAGARTCC,Confederate,GA,GART,C,,0,,"Gartrell's Company, Georgia Cavalry",No unit history.,C
CGAGRAH0A,Confederate,GA,GRAH,,,0,,Graham's Georgia Artillery,,A
CGAGREECIS,Confederate,GA,GREE,C,S,0,,"Green's Company, Georgia Infantry (State Armory Guards)",No unit history.,I
CGAGRUBCI,Confederate,GA,GRUB,C,,0,,"Grubb's Company, Georgia Infantry",,I
CGAGUERYAL,Confederate,GA,GUER,Y,L,0,,"Guerard's Battery, Georgia Light Artillery",No unit history.,A
CGAHALLCC,Confederate,GA,HALL,C,,0,,"Hall's Company, Georgia Cavalry",No unit history.,C
CGAHAMICAL,Confederate,GA,HAMI,C,L,0,,"Hamilton's Company, Georgia Light Artillery (Company A, 1st Georgia Regulars)",No unit history.,A
CGAHAMLCI,Confederate,GA,HAML,C,,0,,"Hamlet's Company, Georgia Infantry (Local Defense Force)",No unit history.,I
CGAHANLCAL,Confederate,GA,HANL,C,L,0,,"Hanleiter's Company, Georgia Light Artillery (Jo Thompson Artillery)",No unit history.,A
CGAHANSCIS,Confederate,GA,HANS,C,S,0,,"Hansell's Company, Georgia Infantry (State Guards)",No unit history.,I
CGAHARD00T,Confederate,GA,HARD,,T,0,,"Hardwick Mounted Rifles, Georgia",No unit history.,
CGAHARRCI,Confederate,GA,HARR,C,,0,,"Harris' Independent Company, Georgia Infantry (Brunswick Rifles)",No unit history.,I
CGAHAVIYAL,Confederate,GA,HAVI,Y,L,0,,"Havis' Battery, Georgia Light Artillery",No unit history.,A
CGAHENDCC,Confederate,GA,HEND,C,,0,,"Hendry's Company, Georgia Cavalry (Atlantic and Gulf Guards)",No unit history.,C
CGAHENDCIT,Confederate,GA,HEND,C,T,0,,"Hendry's Company, Georgia Mounted Infantry (Pierce Mounted Volunteers)",No unit history.,I
CGAHILL,Confederate,GA,HILL,,,0,,"Hill's Dragoons, Georgia",,
CGAHOLMCI,Confederate,GA,HOLM,C,,0,,"Holmes' Company, Georgia Infantry (Wright Local Guards)",No unit history.,I
CGAHOWACI,Confederate,GA,HOWA,C,,0,,"Howard's Company, Georgia Infantry (Non-Conscripts)",No unit history.,I
CGAHOWECAL,Confederate,GA,HOWE,C,L,0,,"Howell's Company, Georgia Light Artillery",7/8/99,A
CGAHUDSCAL,Confederate,GA,HUDS,C,L,0,,"Hudson's Company, Georgia Light Artillery (Arsenal Battery)",No unit history.,A
CGAHULLCI,Confederate,GA,HULL,C,,0,,"Hull's Company, Georgia Infantry",No unit history.,I
CGAHUMPCCR,Confederate,GA,HUMP,C,R,0,,"Humphrey's Independent Company, Georgia Cavalry (Reserves)",No unit history.,C
CGAJACKCI,Confederate,GA,JACK,C,,0,,"Jackson's Company, Georgia Infantry",No unit history.,I
CGAJONECI,Confederate,GA,JONE,C,,0,,"Jones' Company, Georgia Infantry (Jones Hussars)",No unit history.,I
CGAKAYSCI,Confederate,GA,KAYS,C,,0,,"Kay's Company, Georgia Infantry (Franklin County Guards)",No unit history.,I
CGAKINGYAL,Confederate,GA,KING,Y,L,0,,"King's Battery, Georgia Light Artillery",No unit history.,A
CGALANECI,Confederate,GA,LANE,C,,0,,"Lane's Company, Georgia Infantry (Jasper and Butts County Guards)",No unit history.,I
CGALOCA00R,Confederate,GA,LOCA,,R,0,,Georgia Local Reserves,,
CGALOGACCG,Confederate,GA,LOGA,C,G,0,,"Logan's Company, Georgia Cavalry (White County Old Men's Home Guards)",No unit history.,C
CGALUMPCA,Confederate,GA,LUMP,C,,0,,"Lumpkins' Company, Georgia Artillery",No unit history.,A
CGAMACO,Confederate,GA,MACO,,,0,,"Macon, Georgia",,
CGAMARI,Confederate,GA,MARI,,,0,,Georgia Marine Corps,,
CGAMASSYAL,Confederate,GA,MASS,Y,L,0,,"Massenburg's Battery, Georgia Light Artillery (Jackson Artillery)",No unit history.,A
CGAMATTCI,Confederate,GA,MATT,C,,0,,"Matthews' Company, Georgia Infantry (East to West Point Guards)",No unit history.,I
CGAMAXWBAL,Confederate,GA,MAXW,B,L,0,,"Maxwell's Battalion, Georgia Regular Light Artillery",No unit history.,A
CGAMAXWYAL,Confederate,GA,MAXW,Y,L,0,,"Maxwell's Regular Light Battery, Georgia Artillery",7/8/99,A
CGAMAYECC,Confederate,GA,MAYE,C,,0,,"Mayer's Company, Georgia Cavalry (Appling Cavalry)",No unit history.,C
CGAMEDLCI,Confederate,GA,MEDL,C,,0,,"Medlin's Independent Company, Georgia Infantry (High Shoals Defenders)",No unit history.,I
CGAMILI00M,Confederate,GA,MILI,,M,0,,Georgia Militia,,
CGAMILLCAL,Confederate,GA,MILL,C,L,0,,"Milledge's Company, Georgia Light Artillery",7/8/99,A
CGAMILNCIG,Confederate,GA,MILN,C,G,0,,"Milner's Company, Georgia Infantry (Madison County Home Guard)",No unit history.,I
CGAMISC,Confederate,GA,MISC,,,0,,Georgia Miscellaneous,,
CGAMOORCI,Confederate,GA,MOOR,C,,0,,"Moore's Company, Georgia Infantry (Baldwin Infantry)",No unit history.,I
CGAMOORYA,Confederate,GA,MOOR,Y,,0,,"Moore's Battery, Georgia Artillery",No unit history.,A
CGAMORICI,Confederate,GA,MORI,C,,0,,"Moring's Company, Georgia Infantry (Emanuel Troops)",No unit history.,I
CGANELSCC,Confederate,GA,NELS,C,,0,,"Nelson's Independent Company, Georgia Cavalry",No unit history.,C
CGANEWBCC,Confederate,GA,NEWB,C,,0,,"Newbern's Company, Georgia Cavalry (Coffee Revengers)",No unit history.,C
CGANITR,Confederate,GA,NITR,,,0,,"Nitre and Mining Bureau, Georgia",,
CGAORDN,Confederate,GA,ORDN,,,0,,"Ordnance Department, Georgia",,
CGAPEMBCC,Confederate,GA,PEMB,C,,0,,"Pemberton's Company, Georgia Cavalry",No unit history.,C
CGAPHILL,Confederate,GA,PHIL,L,,0,,"Phillips' Legion, Georgia",7/8/99,
CGAPOOLCI,Confederate,GA,POOL,C,,0,,"Pool's Company, Georgia Infantry",No unit history.,I
CGAPORTCI,Confederate,GA,PORT,C,,0,,"Porter's Company, Georgia Infantry (Georgia Railroad Guards)",No unit history.,I
CGAPRESCI,Confederate,GA,PRES,C,,0,,"Preston's Company, Georgia Infantry (Railroad Guards)",No unit history.,I
CGAPRITCAL,Confederate,GA,PRIT,C,L,0,,"Pritchard's Company, Georgia Light Artillery (Washington Artillery)",No unit history.,A
CGAPRUDYAS,Confederate,GA,PRUD,Y,S,0,,"Pruden's Battery, Georgia Artillery (State Troops)",,A
CGAQMDE,Confederate,GA,QMDE,,,0,,"Quartermaster Department, Georgia",,
CGARAGLCC,Confederate,GA,RAGL,C,,0,,"Ragland's Company, Georgia Cavalry",,C
CGARESE00R,Confederate,GA,RESE,,R,0,,Georgia Reserves,,
CGARICECC,Confederate,GA,RICE,C,,0,,"Rice's Company, Georgia Cavalry",,C
CGARIGD0I,Confederate,GA,RIGD,,,0,,"Rigdon Guards, Georgia Infantry",No unit history.,I
CGARITTCAL,Confederate,GA,RITT,C,L,0,,"Ritter's Company, Georgia Light Artillery",John B. Rowan listed as captain - matches with Stephens Light Artillery.,A
CGAROBECI,Confederate,GA,ROBE,C,,0,,"Roberts' Company, Georgia Infantry (Exempts)",No unit history.,I
CGAROSWBC,Confederate,GA,ROSW,B,,0,,"Roswell Battalion, Georgia Cavalry",No unit history.,C
CGAROWLB0D,Confederate,GA,ROWL,B,D,0,,"Rowland's Battalion, Georgia Conscripts",No unit history.,
CGARUMPCC,Confederate,GA,RUMP,C,,0,,"Rumph's Company, Georgia Cavalry (Wayne Cavalry Guards)",No unit history.,C
CGARUSSCC,Confederate,GA,RUSS,C,,0,,"Russell's Company, Georgia Cavalry",No unit history.,C
CGARUSSCI,Confederate,GA,RUSS,C,,0,,"Russell's Company, Georgia Infantry (Newton Factory Employees)",No unit history.,I
CGASCOGYAL,Confederate,GA,SCOG,Y,L,0,,"Scogin's Battery, Georgia Light Artillery (Griffin Light Artillery)",7/8/99,A
CGASEMM,Confederate,GA,SEMM,,,0,,Semmes' Georgia Brigade,,
CGASHARB,Confederate,GA,SHAR,B,,0,,"Sharp's Battalion, Georgia",,
CGASIEG0A,Confederate,GA,SIEG,,,0,,"Siege Train, Georgia Artillery (Major Buist)",No unit history.,A
CGASLATCAL,Confederate,GA,SLAT,C,L,0,,"Slaten's Company, Georgia Artillery (Macon Light Artillery)",7/8/99,A
CGASMITL,Confederate,GA,SMIT,L,,0,,"Smith's Legion, Georgia",7/8/99,
CGATAYLCI,Confederate,GA,TAYL,C,,0,,"Taylor's Company, Georgia Infantry",No unit history.,I
CGATHORCI,Confederate,GA,THOR,C,,0,,"Thornton's Company, Georgia Infantry (Muscogee Guards)",No unit history.,I
CGATILLCAL,Confederate,GA,TILL,C,L,0,,"Tiller's Company, Georgia Light Artillery (Echols Light Artillery)",7/8/99,A
CGAVANDCAL,Confederate,GA,VAND,C,L,0,,"Van Den Corput's Company, Georgia Light Artillery",,A
CGAWARICC,Confederate,GA,WARI,C,,0,,"Waring's Company, Georgia Cavalry",No unit history.,C
CGAWEEMD,Confederate,GA,WEEM,D,,0,,"Weem's Detachment, Georgia Camp Guard (Augusta)",No unit history.,
CGAWHEACA,Confederate,GA,WHEA,C,,0,,"Wheaton's Company, Georgia Artillery (Chatham Artillery)","Unit Code Updated
7/8/99",A
CGAWHITBI,Confederate,GA,WHIT,B,,0,,"Whiteside's Naval Battalion, Georgia Infantry (Local Defense)",No unit history.,I
CGAWHITCI,Confederate,GA,WHIT,C,,0,,"White's Company, Georgia Infantry",No unit history.,I
CGAWHITYA,Confederate,GA,WHIT,Y,,0,,"White's Battery, Georgia Artillery",,A
CGAWITTCI,Confederate,GA,WITT,C,,0,,"Witt's Company, Georgia Infantry (Express Infantry)",No unit history.,I
CGAWOOD0A,Confederate,GA,WOOD,,,0,,Woods' Georgia Artillery,,A
CGAWYLYCI,Confederate,GA,WYLY,C,,0,,"Wyly's Company, Georgia Infantry (Mell Scouts)",No unit history.,I
CGAYOUNBI,Confederate,GA,YOUN,B,,0,,"Youngblood's Battalion, Georgia Infantry",No unit history.,I
CGAYOUNCC,Confederate,GA,YOUN,C,,0,,"Young's Company, Georgia Cavalry (Alleghany Troopers)",No unit history.,C
CGAZZZZ,Confederate,GA,ZZZZ,,,0,,Unidentified Georgia,,
CKY00000A,Confederate,KY,,,,0,,Kentucky Artillery (Misc),,A
CKY0001B0T,Confederate,KY,1,B,T,0,,"1st Battalion, Kentucky Mounted Rifles",6/25/99,
CKY0001BC,Confederate,KY,1,B,,0,,"1st Battalion, Kentucky Cavalry",,C
CKY0001RC01,Confederate,KY,1,R,,1,,"1st Regiment, Kentucky Cavalry (Butler's)",no unit history,C
CKY0001RC02,Confederate,KY,1,R,,2,,"1st Regiment, Kentucky Cavalry (Helms')",,C
CKY0001RC03,Confederate,KY,1,R,,3,,"1st Regiment, Kentucky Cavalry",,C
CKY0001RE,Confederate,KY,1,R,,0,,"1st Regiment, Kentucky Engineers",,E
CKY0001RI,Confederate,KY,1,R,,0,,"1st Regiment, Kentucky Infantry",6/25/99,I
CKY0002B0T,Confederate,KY,2,B,T,0,,"2nd Battalion, Kentucky Mounted Rifles",6/25/99,
CKY0002BC,Confederate,KY,2,B,,0,,"2nd Battalion, Kentucky Cavalry (Dortch's)",,C
CKY0002RC01,Confederate,KY,2,R,,1,,"2nd Regiment, Kentucky Cavalry (Duke's)",6/25/99,C
CKY0002RC02,Confederate,KY,2,R,,2,,"2nd Regiment, Kentucky Cavalry (Woodward's)",6/25/99,C
CKY0002RC03,Confederate,KY,2,R,,3,,"2nd Regiment, Kentucky Cavalry",,C
CKY0002RIT,Confederate,KY,2,R,T,0,,"2nd Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0003B0T,Confederate,KY,3,B,T,0,,"3rd Battalion, Kentucky Mounted Rifles",6/25/99,
CKY0003BC,Confederate,KY,3,B,,0,,"3rd Battalion, Kentucky Cavalry",,C
CKY0003R0S,Confederate,KY,3,R,S,0,,"3rd Regiment, Kentucky State Guards (Misc)",,
CKY0003RC,Confederate,KY,3,R,,0,,"3rd Regiment, Kentucky Cavalry (Duke's Brigade)",,C
CKY0003RC01,Confederate,KY,3,R,,1,,"3rd Regiment, Kentucky Cavalry",6/25/99,C
CKY0003RC02,Confederate,KY,3,R,,2,,"3rd/7th Consolidated Regiment, Kentucky Cavalry",6/25/99,C
CKY0003RE,Confederate,KY,3,R,,0,,"3rd Regiment, Kentucky Engineers",,E
CKY0003RIT,Confederate,KY,3,R,T,0,,"3rd Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0004BC,Confederate,KY,4,B,,0,,"4th Battalion, Kentucky Cavalry (Duke's Brigade)",6/25/99,C
CKY0004RC,Confederate,KY,4,R,,0,,"4th Regiment, Kentucky Cavalry",6/25/99,C
CKY0004RIT,Confederate,KY,4,R,T,0,,"4th Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0005B,Confederate,KY,5,B,,0,,"5th Battalion, Kentucky (Misc)",,
CKY0005RC,Confederate,KY,5,R,,0,,"5th Regiment, Kentucky Cavalry",6/25/99,C
CKY0005RIT,Confederate,KY,5,R,T,0,,"5th Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0006RC,Confederate,KY,6,R,,0,,"6th Regiment, Kentucky Cavalry",6/25/99,C
CKY0006RIT,Confederate,KY,6,R,T,0,,"6th Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0007RC,Confederate,KY,7,R,,0,,"7th Regiment, Kentucky Cavalry",6/25/99,C
CKY0007RIT,Confederate,KY,7,R,T,0,,"7th Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0008RC01,Confederate,KY,8,R,,1,,"8th Regiment, Kentucky Cavalry",,C
CKY0008RC02,Confederate,KY,8,R,,2,,"8th/12th Consolidated Regiment, Kentucky Cavalry",,C
CKY0008RIT,Confederate,KY,8,R,T,0,,"8th Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0009RC,Confederate,KY,9,R,,0,,"9th Regiment, Kentucky Cavalry",6/25/99,C
CKY0009RIT,Confederate,KY,9,R,T,0,,"9th Regiment, Kentucky Mounted Infantry",6/25/99,I
CKY0010R0T,Confederate,KY,10,R,T,0,,"10th Regiment, Kentucky Mounted Rifles",,
CKY0010RC,Confederate,KY,10,R,,0,,"10th Regiment, Kentucky Cavalry",,C
CKY0010RC01,Confederate,KY,10,R,,1,,"10th Regiment, Kentucky Cavalry (Diamond's)",6/25/99,C
CKY0010RC02,Confederate,KY,10,R,,2,,"10th Regiment, Kentucky Cavalry (Johnson's)",6/25/99,C
CKY0011RC,Confederate,KY,11,R,,0,,"11th Regiment, Kentucky Cavalry",6/25/99,C
CKY0012RC,Confederate,KY,12,R,,0,,"12th Regiment, Kentucky Cavalry",6/25/99,C
CKY0013RC,Confederate,KY,13,R,,0,,"13th Regiment, Kentucky Cavalry",6/25/99,C
CKY0014RC,Confederate,KY,14,R,,0,,"14th Regiment, Kentucky Cavalry",No unit history.,C
CKYBOLECC,Confederate,KY,BOLE,C,,0,,"Bolen's Independent Company, Kentucky Cavalry",No unit history.,C
CKYBUCK0C,Confederate,KY,BUCK,,,0,,"Buckner Guards, Kentucky Cavalry",No unit history.,C
CKYBYRNCA,Confederate,KY,BYRN,C,,0,,"Byrne's Company, Kentucky Horse Artillery",6/25/99,A
CKYCHENRC,Confederate,KY,CHEN,R,,0,,"Chenoweth's Regiment, Kentucky Cavalry",,C
CKYCOBBCAL,Confederate,KY,COBB,C,L,0,,"Cobb's Company, Kentucky Light Artillery",6/25/99,A
CKYCONS00D,Confederate,KY,CONS,,D,0,,"Conscript, Kentucky",,
CKYCORB,Confederate,KY,CORB,,,0,,"Corbin's Men, Kentucky",No unit history.,
CKYCORBCA,Confederate,KY,CORB,C,,0,,"Corbett's Company, Kentucky Artillery",No unit history.,A
CKYDUDL0C,Confederate,KY,DUDL,,,0,,Dudley's Independent Kentucky Cavalry,,C
CKYFICKBI,Confederate,KY,FICK,B,,0,,"Ficklin's Battalion, Kentucky Infantry",,I
CKYFIELC,Confederate,KY,FIEL,C,,0,,"Fields' Company, Kentucky Partisan Rangers",No unit history.,
CKYGRAVYA,Confederate,KY,GRAV,Y,,0,,"Graves' Battery, Kentucky Artillery",,A
CKYGREEYAL,Confederate,KY,GREE,Y,L,0,,"Green's Battery, Kentucky Light Artillery",6/25/99,A
CKYGUER,Confederate,KY,GUER,,,0,,Kentucky Guerilla Rangers,No unit history.,
CKYJENKBC,Confederate,KY,JENK,B,,0,,"Jenkins' Battalion, Kentucky Cavalry",,C
CKYJENKCC,Confederate,KY,JENK,C,,0,,"Jenkins' Company, Kentucky Cavalry",No unit history.,C
CKYJESSB0T,Confederate,KY,JESS,B,T,0,,"Jesse's Battalion, Kentucky Mounted Riflemen",No unit history.,
CKYKINGR,Confederate,KY,KING,R,,0,,"King's Regiment, Kentucky Partisan Rangers",No unit history.,
CKYKIRKBC,Confederate,KY,KIRK,B,,0,,"Kirkpatrick's Battalion, Kentucky Cavalry",,C
CKYLYON0C,Confederate,KY,LYON,,,0,,Lyon's Kentucky Cavalry Brigade (Misc),,C
CKYMALORC,Confederate,KY,MALO,R,,0,,"Malone's Regiment, Kentucky Cavalry",,C
CKYMCENDA,Confederate,KY,MCEN,D,,0,,"McEnnis' Detachment, Kentucky Artillery",No unit history.,A
CKYMISC,Confederate,KY,MISC,,,0,,Kentucky (Misc),,
CKYMORER,Confederate,KY,MORE,R,,0,,"Morehead's Regiment, Kentucky Partisan Rangers",No unit history.,
CKYMORG,Confederate,KY,MORG,,,0,,"Morgan's Men, Kentucky",No unit history.,
CKYONEAB,Confederate,KY,ONEA,B,,0,,"O'Neal's Battalion, Kentucky",,
CKYPATTB,Confederate,KY,PATT,B,,0,,"Patton's Battalion, Kentucky Partisan Rangers",6/25/99,
CKYROWAC,Confederate,KY,ROWA,C,,0,,"Rowan's Company, Kentucky Partisan Rangers",No unit history.,
CKYSCHOC,Confederate,KY,SCHO,C,,0,,"Schofield's Company, Kentucky",,
CKYSYPERC,Confederate,KY,SYPE,R,,0,,"Sypert's Regiment, Kentucky Cavalry",,C
CKYTHOMCC,Confederate,KY,THOM,C,,0,,"Thompson's Company, Kentucky Cavalry",No unit history.,C
CKYWILLYA,Confederate,KY,WILL,Y,,0,,"Williams' Battery, Kentucky Artillery (Misc)",,A
CKYZZZZ,Confederate,KY,ZZZZ,,,0,,Unidentified Kentucky,,
CLA0000S0M,Confederate,LA,,S,M,0,,"Squadron Guides d'Orleans, Louisiana Militia",No unit history.,
CLA0000SCM,Confederate,LA,,S,M,0,,"Cavalry Squadron, Louisiana Militia (Independent Rangers of Iberville)",No unit history.,C
CLA000100S,Confederate,LA,1,,S,0,,"1st Division, Louisiana State Troops",,
CLA0001B,Confederate,LA,1,B,,0,,"1st Battalion, Louisiana",,
CLA0001B0R,Confederate,LA,1,B,R,0,,"1st Battalion, Louisiana Reserves",,
CLA0001BAL,Confederate,LA,1,B,L,0,,"1st Battalion, Louisiana Light Artillery",,A
CLA0001BCS,Confederate,LA,1,B,S,0,,"1st Battalion, Louisiana Cavalry (State Guards)",No unit history.,C
