BattlefieldCode,Comment,Source,UnitCode,companies,batteries,detachment,section
GA017,,DYER,UIN0004RC,,,,
GA017,,DYER,UIN0005RC,,,,
GA017,,DYER,UIN0005YAL,,,,
GA017,,DYER,UIN0006RC,,,,
GA017,,DYER,UIN0006RI01,,,,
GA017,,DYER,UIN0007YAL,,,,
GA017,,DYER,UIN0008RC,,,,
GA017,,DYER,UIN0009RI01,,,,
GA017,,DYER,UIN0010RI01,,,,
GA017,,DYER,UIN0011YAL,,,,
GA017,,DYER,UIN0012RI01,,,,
GA017,,DYER,UIN0015YAL,,,,
GA017,,DYER,UIN0017RI,,,,
GA017,,DYER,UIN0018YAL,,,,
GA017,,DYER,UIN0019YAL,,,,
GA017,,DYER,UIN0020YAL,,,,
GA017,,DYER,UIN0022RI,,,,
GA017,,DYER,UIN0022YAL,,,,
GA017,,DYER,UIN0023RI,,,,
GA017,,DYER,UIN0023YAL,,,,
GA017,,DYER,UIN0024YAL,,,,
GA017,,DYER,UIN0025RI,,,,
GA017,,DYER,UIN0027RI,,,,
GA017,,DYER,UIN0030RI,,,,
GA017,,DYER,UIN0031RI,,,,
GA017,,DYER,UIN0032RI,,,,
GA017,,DYER,UIN0033RI,,,,
GA017,,DYER,UIN0035RI,,,,
GA017,,DYER,UIN0036RI,,,,
GA017,,DYER,UIN0037RI,,,,
GA017,,DYER,UIN0038RI,,,,
GA017,,DYER,UIN0040RI,,,,
GA017,,DYER,UIN0043RI,,,,
GA017,,DYER,UIN0053RI,,,,
GA017,,DYER,UIN0057RI,,,,
GA017,,DYER,UIN0063RI,,,,
GA017,,DYER,UIN0065RI,,,,
GA017,,DYER,UIN0066RI,,,,
GA017,,DYER,UIN0070RI,,,,
GA017,,DYER,UIN0072RI,,,,
GA017,,DYER,UIN0074RI,,,,
GA017,,DYER,UIN0075RI,,,,
GA017,,DYER,UIN0079RI,,,,
GA017,,DYER,UIN0080RI,,,,
GA017,,DYER,UIN0081RI,,,,
GA017,,DYER,UIN0082RI,,,,
GA017,,DYER,UIN0083RI,,,,
GA017,,DYER,UIN0084RI,,,,
GA017,,DYER,UIN0085RI,,,,
GA017,,DYER,UIN0086RI,,,,
GA017,,DYER,UIN0087RI,,,,
GA017,,DYER,UIN0088RI,,,,
GA017,,DYER,UIN0091RI,,,,
GA017,,DYER,UIN0097RI,,,,
GA017,,DYER,UIN0099RI,,,,
GA017,,DYER,UIN0100RI,,,,
GA017,,DYER,UIN0101RI,,,,
GA017,,DYER,UIN0120RI,,,,
GA017,,DYER,UIN0123RI,,,,
GA017,,DYER,UIN0124RI,,,,
GA017,,DYER,UIN0128RI,,,,
GA017,,DYER,UIN0129RI,,,,
GA017,,DYER,UIN0130RI,,,,
GA017,,DYER,UKS0008RI,,,,
GA017,,DYER,UKY0001RC,,,,
GA017,,DYER,UKY0002RC,,,,
GA017,,DYER,UKY0003RC,,,,
GA017,,DYER,UKY0004RIT,,,,
GA017,,DYER,UKY0005RI,,,,
GA017,,DYER,UKY0006RC,,,,
GA017,,DYER,UKY0006RI,,,,
GA017,,DYER,UKY0007RC,,,,
GA017,,DYER,UKY0009RI,,,,
GA017,,DYER,UKY0010RI,,,,
GA017,,DYER,UKY0011RC,,,,
GA017,,DYER,UKY0011RI,,,,
GA017,,DYER,UKY0012RC,,,,
GA017,,DYER,UKY0012RI,,,,
GA017,,DYER,UKY0013RI,,,,
GA017,,DYER,UKY0014RI,,,,
GA017,,DYER,UKY0015RI,,,,
GA017,,DYER,UKY0016RI,,,,
GA017,,DYER,UKY0017RI,,,,
GA017,,DYER,UKY0018RI,,,,
GA017,,DYER,UKY0020RI,,,,
GA017,,DYER,UKY0021RI,,,,
GA017,,DYER,UKY0023RI,,,,
GA017,,DYER,UKY0024RI,,,,
GA017,,DYER,UKY0027RI,,,,
GA017,,DYER,UMA0002RI,,,,
GA017,,DYER,UMA0033RI,,,,
GA017,,DYER,UMD0003RI,,,,
GA017,,DYER,UMI0001RAL,,,,
GA017,,DYER,UMI0009RC,,,,
GA017,,DYER,UMI0009RI,,,,
GA017,,DYER,UMI0010RI,,,,
GA017,,DYER,UMI0014RI,,,,
GA017,,DYER,UMI0015RI,,,,
GA017,,DYER,UMI0019RI,,,,
GA017,,DYER,UMI0022RI,,,,
GA017,,DYER,UMI0023RI,,,,
GA017,,DYER,UMI0025RI,,,,
GA017,,DYER,UMN0001YAL,,,,
GA017,,DYER,UMN0002RI,,,,
GA017,,DYER,UMO0003RI01,,,,
GA017,,DYER,UMO0006RI,,,,
GA017,,DYER,UMO0008RI,,,,
GA017,,DYER,UMO0023RI,,,,
GA017,,DYER,UMO0024RI,,,,
GA017,,DYER,UMO0026RI,,,,
GA017,,DYER,UMO0027RI,,,,
GA017,,DYER,UMO0031RI,,,,
GA017,,DYER,UNJ0013RI,,,,
GA017,,DYER,UNJ0033RI,,,,
GA017,,DYER,UNJ0035RI,,,,
GA017,,DYER,UNY0001RAL,,,,
GA017,,DYER,UNY0013YAL,,,,
GA017,,DYER,UNY0017RI,,,,
GA017,,DYER,UNY0060RI,,,,
GA017,,DYER,UNY0102RI,,,,
GA017,,DYER,UNY0107RI,,,,
GA017,,DYER,UNY0119RI,,,,
GA017,,DYER,UNY0123RI,,,,
GA017,,DYER,UNY0134RI,,,,
GA017,,DYER,UNY0136RI,,,,
GA017,,DYER,UNY0137RI,,,,
GA017,,DYER,UNY0141RI,,,,
GA017,,DYER,UNY0143RI,,,,
GA017,,DYER,UNY0149RI,,,,
GA017,,DYER,UNY0150RI,,,,
GA017,,DYER,UNY0154RI,,,,
GA017,,DYER,UOH0001RAL1,,,,
GA017,,DYER,UOH0001RC,,,,
GA017,,DYER,UOH0002RC,,,,
GA017,,DYER,UOH0003YAL,,,,
GA017,,DYER,UOH0004CC,,,,
GA017,,DYER,UOH0004RC,,,,
GA017,,DYER,UOH0004YAL,,,,
GA017,,DYER,UOH0005RI01,,,,
GA017,,DYER,UOH0006YAL,,,,
GA017,,DYER,UOH0007CS,,,,
GA017,,DYER,UOH0007RC,,,,
GA017,,DYER,UOH0009RC,,,,
GA017,,DYER,UOH0010RC,,,,
GA017,,DYER,UOH0010YAL,,,,
GA017,,DYER,UOH0013RI01,,,,
GA017,,DYER,UOH0014RI01,,,,
GA017,,DYER,UOH0014YAL,,,,
GA017,,DYER,UOH0015RI01,,,,
GA017,,DYER,UOH0015YAL,,,,
GA017,,DYER,UOH0017RI01,,,,
GA017,,DYER,UOH0019RI01,,,,
GA017,,DYER,UOH0019YAL,,,,
GA017,,DYER,UOH0020RI01,,,,
GA017,,DYER,UOH0021RI01,,,,
GA017,,DYER,UOH0026RI,,,,
GA017,,DYER,UOH0027RI,,,,
GA017,,DYER,UOH0029RI,,,,
GA017,,DYER,UOH0030RI,,,,
GA017,,DYER,UOH0031RI,,,,
GA017,,DYER,UOH0032RI,,,,
GA017,,DYER,UOH0033RI,,,,
GA017,,DYER,UOH0035RI,,,,
GA017,,DYER,UOH0036RI,,,,
GA017,,DYER,UOH0037RI,,,,
GA017,,DYER,UOH0038RI,,,,
GA017,,DYER,UOH0039RI,,,,
GA017,,DYER,UOH0040RI,,,,
GA017,,DYER,UOH0041RI,,,,
GA017,,DYER,UOH0043RI,,,,
GA017,,DYER,UOH0045RI,,,,
GA017,,DYER,UOH0046RI,,,,
GA017,,DYER,UOH0047RI,,,,
GA017,,DYER,UOH0049RI,,,,
GA017,,DYER,UOH0051RI,,,,
GA017,,DYER,UOH0053RI,,,,
GA017,,DYER,UOH0054RI,,,,
GA017,,DYER,UOH0055RI,,,,
GA017,,DYER,UOH0057RI,,,,
GA017,,DYER,UOH0059RI,,,,
GA017,,DYER,UOH0061RI02,,,,
GA017,,DYER,UOH0063RI,,,,
GA017,,DYER,UOH0064RI,,,,
GA017,,DYER,UOH0065RI,,,,
GA017,,DYER,UOH0066RI,,,,
GA017,,DYER,UOH0068RI,,,,
GA017,,DYER,UOH0069RI,,,,
GA017,,DYER,UOH0070RI,,,,
GA017,,DYER,UOH0071RI,,,,
GA017,,DYER,UOH0073RI,,,,
GA017,,DYER,UOH0074RI,,,,
GA017,,DYER,UOH0076RI,,,,
GA017,,DYER,UOH0078RI,,,,
GA017,,DYER,UOH0079RI,,,,
GA017,,DYER,UOH0081RI,,,,
GA017,,DYER,UOH0082RI,,,,
GA017,,DYER,UOH0089RI,,,,
GA017,,DYER,UOH0090RI,,,,
GA017,,DYER,UOH0092RI,,,,
GA017,,DYER,UOH0093RI,,,,
GA017,,DYER,UOH0094RI,,,,
GA017,,DYER,UOH0097RI,,,,
GA017,,DYER,UOH0098RI,,,,
GA017,,DYER,UOH0099RI,,,,
GA017,,DYER,UOH0100RI,,,,
GA017,,DYER,UOH0101RI,,,,
GA017,,DYER,UOH0103RI,,,,
GA017,,DYER,UOH0104RI,,,,
GA017,,DYER,UOH0105RI,,,,
GA017,,DYER,UOH0111RI,,,,
GA017,,DYER,UOH0113RI,,,,
GA017,,DYER,UOH0118RI,,,,
GA017,,DYER,UOH0121RI,,,,
GA017,,DYER,UOH0124RI,,,,
GA017,,DYER,UOH0125RI,,,,
GA017,,DYER,UOHMCLASC,,,,
GA017,,DYER,UPA0007RC,,,,
GA017,,DYER,UPA000BYAL,,,,
GA017,,DYER,UPA000EYAL,,,,
GA017,,DYER,UPA0028RI,,,,
GA017,,DYER,UPA0029RI,,,,
GA017,,DYER,UPA0046RI,,,,
GA017,,DYER,UPA0073RI,,,,
GA017,,DYER,UPA0077RI,,,,
GA017,,DYER,UPA0078RI,,,,
GA017,,DYER,UPA0079RI,,,,
GA017,,DYER,UPA0109RI,,,,
GA017,,DYER,UPA0111RI,,,,
GA017,,DYER,UPA0147RI,,,,
GA017,,DYER,UTN0001RC01,,,,
GA017,,DYER,UTN0001RI,,,,
GA017,,DYER,UTN0005RI,,,,
GA017,,DYER,UTN0006RI,,,,
GA017,,DYER,UTN0008RI,,,,
GA017,,DYER,UUR0004RC,,,,
GA017,,DYER,UUR0005RA,,,,
GA017,,DYER,UUR0015RI,,,,
GA017,,DYER,UUR0016RI,,,,
GA017,,DYER,UUR0018RI,,,,
GA017,,DYER,UUR0019RI,,,,
GA017,,DYER,UWI0001RC,,,,
GA017,,DYER,UWI0001RI01,,,,
GA017,,DYER,UWI0003RI,,,,
GA017,,DYER,UWI0005YAL,,,,
GA017,,DYER,UWI0006YAL,,,,
GA017,,DYER,UWI0010RI,,,,
GA017,,DYER,UWI0010YAL,,,,
GA017,,DYER,UWI0012RI,,,,
GA017,,DYER,UWI0012YAL,,,,
GA017,,DYER,UWI0014RI,,,,
GA017,,DYER,UWI0015RI,,,,
GA017,,DYER,UWI0016RI,,,,
GA017,,DYER,UWI0017RI,,,,
GA017,,DYER,UWI0018RI,,,,
GA017,,DYER,UWI0021RI,,,,
GA017,,DYER,UWI0022RI,,,,
GA017,,DYER,UWI0024RI,,,,
GA017,,DYER,UWI0025RI,,,,
GA017,,DYER,UWI0026RI,,,,
GA017,,DYER,UWI0031RI,,,,
GA017,,DYER,UWI0032RI,,,,
GA018,,CRUTE,CAL0022RI,,,,
GA018,,CRUTE,CAL0025RI,,,,
GA018,,CRUTE,CAL0028RI,,,,
GA018,,CRUTE,CAL0034RI,,,,
GA018,,CRUTE,CMS0024RI,,,,
GA018,,CRUTE,CMS0027RI,,,,
GA018,,CRUTE,CMS0029RI,,,,
GA018,,CRUTE,CMS0030RI,,,,
GA018,,CRUTE,CMS0034RI,,,,
GA018,,CRUTE,CSC0019RI,,,,
GA018,,DYER,UIA0001YAL,,,,
GA018,,DYER,UIA0004RI,,,,
GA018,,DYER,UIA0006RI,,,,
GA018,,DYER,UIA0009RI,,,,
GA018,,DYER,UIA0025RI,,,,
GA018,,DYER,UIA0026RI,,,,
GA018,,DYER,UIA0030RI,,,,
GA018,,DYER,UIA0031RI,,,,
GA018,,DYER,UIL0001RAL,,,,
GA018,,DYER,UIL0012RI01,,,,
GA018,,DYER,UIL0026RI,,,,
GA018,,DYER,UIL0030RI,,,,
GA018,,DYER,UIL0031RI,,,,
GA018,,DYER,UIL0040RI,,,,
GA018,,DYER,UIL0048RI,,,,
GA018,,DYER,UIL0055RI,,,,
GA018,,DYER,UIL0090RI,,,,
GA018,,DYER,UIL0103RI,,,,
GA018,,DYER,UIL0111RI,,,,
GA018,,DYER,UIL0116RI,,,,
GA018,,DYER,UIL0127RI,,,,
GA018,,DYER,UIN0012RI01,,,,
GA018,,DYER,UIN0097RI,,,,
GA018,,DYER,UIN0099RI,,,,
GA018,,DYER,UIN0100RI,,,,
GA018,,DYER,UMI0015RI,,,,
GA018,,DYER,UMO0002RAL,,,,
GA018,,DYER,UMO0003RI01,,,,
GA018,,DYER,UMO0006RI,,,,
GA018,,DYER,UMO0008RI,,,,
GA018,,DYER,UMO0012RI,,,,
GA018,,DYER,UMO0017RI,,,,
GA018,,DYER,UMO0024RI,,,,
GA018,,DYER,UMO0026RI,,,,
GA018,,DYER,UMO0031RI,,,,
GA018,,DYER,UMO0032RI01,,,,
GA018,,DYER,UNJ0035RI,,,,
GA018,,DYER,UOH0004YAL,,,,
GA018,,DYER,UOH0030RI,,,,
GA018,,DYER,UOH0037RI,,,,
GA018,,DYER,UOH0046RI,,,,
GA018,,DYER,UOH0047RI,,,,
GA018,,DYER,UOH0053RI,,,,
GA018,,DYER,UOH0054RI,,,,
GA018,,DYER,UOH0057RI,,,,
GA018,,DYER,UOH0063RI,,,,
GA018,,DYER,UOH0070RI,,,,
GA018,,DYER,UOH0076RI,,,,
GA018,,DYER,UOH0081RI,,,,
GA018,,DYER,UWI0012RI,,,,
GA018,,DYER,UWI0016RI,,,,
GA019,"Battery ""C""",DYER,UIL0001RAL,,1,,
GA019,"Battery ""I""",DYER,UIL0002RAL,,1,,
GA019,,DYER,UIL0010RI01,,,,
GA019,,DYER,UIL0016RI,,,,
GA019,,DYER,UIL0034RI,,,,
GA019,,DYER,UIL0060RI,,,,
GA019,,DYER,UIL0065RI,,,,
GA019,,DYER,UIL0078RI,,,,
GA019,,DYER,UIL0085RI,,,,
GA019,,DYER,UIL0086RI,,,,
GA019,,DYER,UIL0104RI,,,,
GA019,,DYER,UIL0107RI,,,,
GA019,,DYER,UIL0112RI,,,,
GA019,,DYER,UIL0125RI,,,,
GA019,,DYER,UIN0007YAL,,,,
GA019,,DYER,UIN0010RI01,,,,
GA019,,DYER,UIN0011YAL,,,,
GA019,,DYER,UIN0015YAL,,,,
GA019,,DYER,UIN0019YAL,,,,
GA019,,DYER,UIN0022RI,,,,
GA019,,DYER,UIN0022YAL,,,,
GA019,,DYER,UIN0023YAL,,,,
GA019,,DYER,UIN0037RI,,,,
GA019,,DYER,UIN0042RI,,,,
GA019,*,DYER,UIN0044RI,,,,
GA019,,DYER,UIN0058RI,,,,
GA019,,DYER,UIN0063RI,,,,
GA019,,DYER,UIN0065RI,,,,
GA019,,DYER,UIN0074RI,,,,
GA019,,DYER,UIN0075RI,,,,
GA019,,DYER,UIN0082RI,,,,
GA019,,DYER,UIN0087RI,,,,
GA019,,DYER,UIN0088RI,,,,
GA019,,DYER,UIN0101RI,,,,
GA019,,DYER,UIN0120RI,,,,
GA019,,DYER,UIN0123RI,,,,
GA019,,DYER,UIN0124RI,,,,
GA019,,DYER,UIN0128RI,,,,
GA019,,DYER,UIN0129RI,,,,
GA019,,DYER,UIN0130RI,,,,
GA019,,DYER,UKY0011RI,,,,
GA019,,DYER,UKY0012RI,,,,
GA019,,DYER,UKY0013RI,,,,
GA019,,DYER,UKY0014RI,,,,
GA019,,DYER,UKY0015RI,,,,
GA019,,DYER,UKY0016RI,,,,
GA019,,DYER,UKY0020RI,,,,
GA019,,DYER,UKY0024RI,,,,
GA019,,DYER,UKY0027RI,,,,
GA019,"Battery ""F""",DYER,UMI0001RAL,,1,,
GA019,,DYER,UMI0010RI,,,,
GA019,,DYER,UMI0014RI,,,,
GA019,,DYER,UMI0022RI,,,,
GA019,,DYER,UMI0023RI,,,,
GA019,,DYER,UMI0025RI,,,,
GA019,,DYER,UMO0022RI,,,,
GA019,,DYER,UOH0001BS,,,,
GA019,"Batteries ""D"" and ""I""",DYER,UOH0001RAL1,,2,,
GA019,,DYER,UOH0014RI01,,,,
GA019,,DYER,UOH0017RI01,,,,
GA019,,DYER,UOH0019YAL,,,,
GA019,,DYER,UOH0021RI01,,,,
GA019,,DYER,UOH0031RI,,,,
GA019,,DYER,UOH0033RI,,,,
GA019,,DYER,UOH0038RI,,,,
GA019,,DYER,UOH0069RI,,,,
GA019,,DYER,UOH0074RI,,,,
GA019,,DYER,UOH0089RI,,,,
GA019,,DYER,UOH0092RI,,,,
GA019,,DYER,UOH0094RI,,,,
GA019,,DYER,UOH0098RI,,,,
GA019,,DYER,UOH0099RI,,,,
GA019,,DYER,UOH0100RI,,,,
GA019,,DYER,UOH0103RI,,,,
GA019,,DYER,UOH0104RI,,,,
GA019,,DYER,UOH0105RI,,,,
GA019,,DYER,UOH0111RI,,,,
GA019,,DYER,UOH0113RI,,,,
GA019,,DYER,UOH0118RI,,,,
GA019,,DYER,UOH0121RI,,,,
GA019,,DYER,UPA0077RI,,,,
GA019,,DYER,UPA0079RI,,,,
GA019,,DYER,UTN0003RI01,,,,
GA019,,DYER,UTN0005RI,,,,
GA019,,DYER,UTN0006RI,,,,
GA019,,DYER,UTN0008RI,,,,
GA019,,DYER,UUR0015RI,,,,
GA019,,DYER,UUR0016RI,,,,
GA019,,DYER,UUR0018RI,,,,
GA019,,DYER,UUR0019RI,,,,
GA019,,DYER,UWI0001RI01,,,,
GA019,,DYER,UWI0005YAL,,,,
GA019,,DYER,UWI0021RI,,,,
GA021,,DYER,UIL0092RI,,,,
GA021,,DYER,UILCHICYAL1,,,,
GA021,,DYER,UIN0008RC,,,,
GA021,,DYER,UKY0002RC,,,,
GA021,,DYER,UKY0005RC,,,,
GA021,,DYER,UMI0004RC,,,,
GA021,,DYER,UOH0001RC,,,,
GA021,,DYER,UOH0003RC,,,,
GA021,,DYER,UOH0004RC,,,,
GA021,,DYER,UOH0010RC,,,,
GA021,,DYER,UUR0004RC,,,,
GA021,,DYER,UWI0010YAL,,,,
GA022,,CRUTE,CAL0016RI,,,,
GA022,,CRUTE,CAL0051R,,,,
GA022,,CRUTE,CALGIDN0AL,,,,
GA022,,DYER,UIA0001YAL,,,,
GA022,,DYER,UIA0002RI,,,,
GA022,,DYER,UIA0004RI,,,,
GA022,,DYER,UIA0005RC,,,,
GA022,,DYER,UIA0007RI,,,,
GA022,,DYER,UIA0009RI,,,,
GA022,,DYER,UIA0011RI,,,,
GA022,,DYER,UIA0013RI,,,,
GA022,,DYER,UIA0015RI,,,,
GA022,,DYER,UIA0016RI,,,,
GA022,,DYER,UIA0025RI,,,,
GA022,,DYER,UIA0026RI,,,,
GA022,,DYER,UIA0030RI,,,,
GA022,,DYER,UIA0031RI,,,,
GA022,,DYER,UIL0001RAL,,,,
GA022,,DYER,UIL0002RAL,,,,
GA022,,DYER,UIL0009RI01,,,,
GA022,,DYER,UIL0010RI01,,,,
GA022,,DYER,UIL0012RI01,,,,
GA022,,DYER,UIL0016RI,,,,
GA022,,DYER,UIL0020RI,,,,
GA022,,DYER,UIL0021RI,,,,
GA022,,DYER,UIL0026RI,,,,
GA022,,DYER,UIL0030RI,,,,
GA022,,DYER,UIL0031RI,,,,
GA022,,DYER,UIL0034RI,,,,
GA022,,DYER,UIL0036RI,,,,
GA022,,DYER,UIL0038RI,,,,
GA022,,DYER,UIL0040RI,,,,
GA022,,DYER,UIL0042RI,,,,
GA022,,DYER,UIL0044RI,,,,
GA022,,DYER,UIL0045RI,,,,
GA022,,DYER,UIL0048RI,,,,
GA022,,DYER,UIL0050RI,,,,
GA022,,DYER,UIL0051RI,,,,
GA022,,DYER,UIL0053RI,,,,
GA022,,DYER,UIL0055RI,,,,
GA022,,DYER,UIL0059RI,,,,
GA022,,DYER,UIL0060RI,,,,
GA022,,DYER,UIL0064RI,,,,
GA022,,DYER,UIL0066RI,,,,
GA022,,DYER,UIL0073RI,,,,
GA022,,DYER,UIL0074RI,,,,
GA022,,DYER,UIL0075RI,,,,
GA022,,DYER,UIL0078RI,,,,
GA022,,DYER,UIL0079RI,,,,
GA022,,DYER,UIL0080RI,,,,
GA022,,DYER,UIL0081RI,,,,
GA022,,DYER,UIL0084RI,,,,
GA022,,DYER,UIL0085RI,,,,
GA022,,DYER,UIL0086RI,,,,
GA022,,DYER,UIL0088RI,,,,
GA022,,DYER,UIL0089RI,,,,
GA022,,DYER,UIL0090RI,,,,
GA022,,DYER,UIL0092RI,,,,
GA022,,DYER,UIL0095RI,,,,
GA022,,DYER,UIL0096RI,,,,
GA022,,DYER,UIL0100RI,,,,
GA022,,DYER,UIL0103RI,,,,
GA022,,DYER,UIL0104RI,,,,
GA022,,DYER,UIL0111RI,,,,
GA022,,DYER,UIL0115RI,,,,
GA022,,DYER,UIL0116RI,,,,
GA022,,DYER,UIL0125RI,,,,
GA022,,DYER,UIL0127RI,,,,
GA022,,DYER,UILBRIDYAL,,,,
GA022,,DYER,UIN0003RC,,,,
GA022,,DYER,UIN0005YAL,,,,
GA022,,DYER,UIN0007YAL,,,,
GA022,,DYER,UIN0008RC,,,,
GA022,,DYER,UIN0009RI01,,,,
GA022,,DYER,UIN0010RI01,,,,
GA022,,DYER,UIN0011YAL,,,,
GA022,,DYER,UIN0012RI01,,,,
GA022,,DYER,UIN0019YAL,,,,
GA022,,DYER,UIN0020YAL,,,,
GA022,,DYER,UIN0022RI,,,,
GA022,,DYER,UIN0023RI,,,,
GA022,,DYER,UIN0025RI,,,,
GA022,,DYER,UIN0030RI,,,,
GA022,,DYER,UIN0031RI,,,,
GA022,,DYER,UIN0032RI,,,,
GA022,,DYER,UIN0035RI,,,,
GA022,,DYER,UIN0036RI,,,,
GA022,,DYER,UIN0037RI,,,,
GA022,,DYER,UIN0038RI,,,,
GA022,,DYER,UIN0040RI,,,,
GA022,,DYER,UIN0042RI,,,,
GA022,,DYER,UIN0053RI,,,,
GA022,,DYER,UIN0057RI,,,,
GA022,,DYER,UIN0058RI,,,,
GA022,,DYER,UIN0066RI,,,,
GA022,,DYER,UIN0074RI,,,,
GA022,,DYER,UIN0075RI,,,,
GA022,,DYER,UIN0079RI,,,,
GA022,,DYER,UIN0080RI,,,,
GA022,,DYER,UIN0081RI,,,,
GA022,,DYER,UIN0082RI,,,,
GA022,,DYER,UIN0083RI,,,,
GA022,,DYER,UIN0084RI,,,,
GA022,,DYER,UIN0086RI,,,,
GA022,,DYER,UIN0087RI,,,,
GA022,,DYER,UIN0088RI,,,,
GA022,,DYER,UIN0097RI,,,,
GA022,,DYER,UIN0099RI,,,,
GA022,,DYER,UIN0100RI,,,,
GA022,,DYER,UIN0101RI,,,,
GA022,,DYER,UKS0008RI,,,,
GA022,,DYER,UKY0002RC,,,,
GA022,,DYER,UKY0003RC,,,,
GA022,,DYER,UKY0005RC,,,,
GA022,,DYER,UKY0009RI,,,,
GA022,,DYER,UKY0015RI,,,,
GA022,,DYER,UKY0021RI,,,,
GA022,,DYER,UKY0028RI,,,,
GA022,,DYER,UMI0001RAL,,,,
GA022,,DYER,UMI0009RI,,,,
GA022,,DYER,UMI0010RI,,,,
GA022,,DYER,UMI0014RI,,,,
GA022,,DYER,UMI0015RI,,,,
GA022,,DYER,UMI0022RI,,,,
GA022,,DYER,UMN0001YAL,,,,
GA022,,DYER,UMN0002RI,,,,
GA022,,DYER,UMO0001RAL,,,,
GA022,,DYER,UMO0002RAL,,,,
GA022,,DYER,UMO0003RI01,,,,
GA022,,DYER,UMO0006RI,,,,
GA022,,DYER,UMO0008RI,,,,
GA022,,DYER,UMO0012RI,,,,
GA022,,DYER,UMO0015RI,,,,
GA022,,DYER,UMO0017RI,,,,
GA022,,DYER,UMO0018RI,,,,
GA022,,DYER,UMO0022RI,,,,
GA022,,DYER,UMO0024RI,,,,
GA022,,DYER,UMO0027RI,,,,
GA022,,DYER,UMO0029RI,,,,
GA022,,DYER,UMO0031RI,,,,
GA022,,DYER,UMO0032RI01,,,,
GA022,,DYER,UNJ0035RI,,,,
GA022,,DYER,UNY0017RI,,,,
GA022,,DYER,UOH0001BS,,,,
GA022,,DYER,UOH0003YAL,,,,
GA022,,DYER,UOH0006YAL,,,,
GA022,,DYER,UOH0010RC,,,,
GA022,,DYER,UOH0013RI01,,,,
GA022,,DYER,UOH0014RI01,,,,
GA022,,DYER,UOH0014YAL,,,,
GA022,,DYER,UOH0015RI01,,,,
GA022,,DYER,UOH0015YAL,,,,
GA022,,DYER,UOH0017RI01,,,,
GA022,,DYER,UOH0019RI01,,,,
GA022,,DYER,UOH0020RI01,,,,
GA022,,DYER,UOH0021RI01,,,,
GA022,,DYER,UOH0026RI,,,,
GA022,,DYER,UOH0027RI,,,,
GA022,,DYER,UOH0030RI,,,,
GA022,,DYER,UOH0031RI,,,,
GA022,,DYER,UOH0032RI,,,,
GA022,,DYER,UOH0033RI,,,,
GA022,,DYER,UOH0037RI,,,,
GA022,,DYER,UOH0038RI,,,,
GA022,,DYER,UOH0039RI,,,,
GA022,,DYER,UOH0040RI,,,,
GA022,,DYER,UOH0041RI,,,,
GA022,,DYER,UOH0043RI,,,,
GA022,,DYER,UOH0045RI,,,,
GA022,,DYER,UOH0046RI,,,,
GA022,,DYER,UOH0047RI,,,,
GA022,,DYER,UOH0049RI,,,,
GA022,,DYER,UOH0051RI,,,,
GA022,,DYER,UOH0053RI,,,,
GA022,,DYER,UOH0054RI,,,,
GA022,,DYER,UOH0057RI,,,,
GA022,,DYER,UOH0059RI,,,,
GA022,,DYER,UOH0063RI,,,,
GA022,,DYER,UOH0064RI,,,,
GA022,,DYER,UOH0065RI,,,,
GA022,,DYER,UOH0068RI,,,,
GA022,,DYER,UOH0069RI,,,,
GA022,,DYER,UOH0070RI,,,,
GA022,,DYER,UOH0071RI,,,,
GA022,,DYER,UOH0074RI,,,,
GA022,,DYER,UOH0076RI,,,,
GA022,,DYER,UOH0078RI,,,,
GA022,,DYER,UOH0081RI,,,,
GA022,,DYER,UOH0089RI,,,,
GA022,,DYER,UOH0090RI,,,,
GA022,,DYER,UOH0092RI,,,,
GA022,,DYER,UOH0093RI,,,,
GA022,,DYER,UOH0094RI,,,,
GA022,,DYER,UOH0097RI,,,,
GA022,,DYER,UOH0098RI,,,,
GA022,,DYER,UOH0099RI,,,,
GA022,,DYER,UOH0101RI,,,,
GA022,,DYER,UOH0105RI,,,,
GA022,,DYER,UOH0111RI,,,,
GA022,,DYER,UOH0121RI,,,,
GA022,,DYER,UOH0125RI,,,,
GA022,,DYER,UPA000BYAL,,,,
GA022,,DYER,UPA0077RI,,,,
GA022,,DYER,UPA0079RI,,,,
GA022,,DYER,UUR0002RA,,,,
GA022,,DYER,UUR0015RI,,,,
GA022,,DYER,UUR0016RI,,,,
GA022,,DYER,UUR0018RI,,,,
GA022,,DYER,UUR0019RI,,,,
GA022,,DYER,UWI0001RI01,,,,
GA022,,DYER,UWI0005YAL,,,,
GA022,,DYER,UWI0010YAL,,,,
GA022,,DYER,UWI0012RI,,,,
GA022,,DYER,UWI0014RI,,,,
GA022,,DYER,UWI0015RI,,,,
GA022,,DYER,UWI0016RI,,,,
GA022,,DYER,UWI0017RI,,,,
GA022,,DYER,UWI0021RI,,,,
GA022,,DYER,UWI0024RI,,,,
GA022,,DYER,UWI0025RI,,,,
GA022,,DYER,UWI0032RI,,,,
GA023,,CRUTE,CMO0001RC01,,,,
GA023,,CRUTE,CMO0001RI01,,,,
GA023,,CRUTE,CMO0002RI01,,,,
GA023,,CRUTE,CMO0003RI01,,,,
GA023,,CRUTE,CMO0004RI,,,,
GA023,,CRUTE,CMO0005RI01,,,,
GA023,,CRUTE,CMS0046RI,,,,
